speakerID,lexical_token,feedback_start,feedback_end,predicted_function
sw04716A,yeah,289.821875,290.071,C
sw04716A,yes,285.858,286.139125,PR
sw04716A,mhm,57.247625,57.509375,C
sw04716A,mhm,51.0175,51.24525,C
sw04716A,mhm,77.1595,77.458875,C
sw04716A,yeah,71.575625,71.857375,A
sw04716A,uh,82.33075,82.505375,O
sw04716A,yeah,82.65225,82.88525,A
sw04716A,uh,88.43525,88.733625,O
sw04716B,mhm,26.13425,26.435625,C
sw04716B,um,47.957125,48.230875,O
sw04716B,mhm,151.106,151.40075,C
sw04716B,mhm,169.322375,169.617125,C
sw04716B,right,155.979625,156.25325,A
sw04716B,right,162.417625,162.75025,A
sw04716B,right,144.249375,144.4825,A
sw04716B,yeah,154.453125,154.675375,A
sw04716B,well,175.685375,175.857375,O
sw04716B,right,188.97075,189.429,A
sw04716B,right,208.377875,208.639125,A
sw04716B,mhm,222.4465,222.799125,C
sw04716B,mhm,213.02125,213.31325,C
sw04716B,mhm,237.985375,238.22225,C
sw04716B,mhm,252.779,253.053375,C
sw04716B,right,226.428875,226.675125,C
sw04716B,right,232.884625,233.13825,A
sw04716B,right,261.82075,262.14875,A
sw04716B,right,216.40725,216.750625,A
sw04716B,mhm,97.083125,97.373375,C
sw04716B,mhm,117.51775,117.766125,C
sw04716B,right,104.196,104.5,A
sw04716B,right,116.698625,116.960375,C
sw04716B,right,131.706375,132.03725,A
sw04716B,yeah,132.2975,132.503625,A
sw04717A,yeah,184.646375,184.967125,A
sw04717A,um,255.424,255.88925,O
sw04717B,uh-huh,13.484875,13.82225,C
sw04717B,mhm,136.2395,136.5395,C
sw04717B,uh-huh,30.403125,30.703125,C
sw04717B,yeah,246.113125,246.498,A
sw04717B,right,292.9105,293.1905,A
sw04717B,yeah,293.5505,293.7905,A
sw04717B,right,62.3325,62.616125,A
sw04717B,yeah,53.743375,54.03825,A
sw04717B,huh,85.976125,86.082125,NS
sw04717B,yeah,92.0895,92.366125,A
sw04718A,um,105.510875,105.940875,O
sw04718A,yeah,129.19,129.423625,C
sw04718A,okay,139.625,140.0925,C
sw04718A,yeah,148.487875,148.725125,A
sw04718A,yeah,181.17725,181.4575,A
sw04718A,nah,199.56425,199.915125,NR
sw04718A,yeah,202.193375,202.547375,PR
sw04718A,uh,205.13375,205.445375,O
sw04718A,yeah,232.656625,232.866625,A
sw04718A,yeah,240.346375,240.560125,A
sw04718A,yeah,243.058375,243.33175,A
sw04718A,yeah,246.51275,246.768,A
sw04718A,yeah,252.781875,253.046,A
sw04718A,okay,259.57125,259.97575,C
sw04718A,okay,260.88225,261.332625,C
sw04718A,yeah,81.239125,81.469125,C
sw04718A,yeah,92.71175,92.94175,C
sw04718A,yeah,96.316125,96.524,C
sw04718B,uh-huh,102.04325,102.408125,C
sw04718B,uh-huh,104.4925,104.828,C
sw04718B,uh,134.299125,134.684875,O
sw04718B,uh-huh,159.30675,159.63675,C
sw04718B,uh-huh,160.951125,161.231125,C
sw04718B,huh,164.56475,164.83525,NS
sw04718B,uh-huh,171.602,171.949625,C
sw04718B,mhm,184.541375,184.851375,C
sw04718B,yeah,187.28825,187.64825,A
sw04718B,yeah,214.266,214.694875,A
sw04718B,mhm,48.9925,49.335,C
sw04718B,yeah,41.682125,41.970125,A
sw04718B,yeah,52.884,53.217,A
sw04718B,mhm,17.863125,18.23975,C
sw04718B,mhm,21.3235,21.684375,C
sw04718B,uh-huh,25.4125,25.7225,C
sw04718B,uh-huh,10.756375,11.079125,C
sw04720A,right,114.3715,114.64525,A
sw04720A,uh,168.23475,168.612125,O
sw04720A,uh,189.020875,189.370875,O
sw04720A,um,212.1335,212.402625,O
sw04720A,right,252.923625,253.0955,A
sw04720A,right,230.74025,230.9505,A
sw04720A,yeah,278.85625,279.20625,A
sw04720A,right,293.869125,294.21375,A
sw04720A,yes,39.372625,39.87975,PR
sw04720A,right,63.20075,63.38075,A
sw04720A,right,66.5255,66.734125,A
sw04720A,uh,77.75875,78.10925,O
sw04720B,right,15.70375,16.127875,A
sw04720B,right,127.161125,127.70575,A
sw04720B,uh,134.725,135.227625,O
sw04720B,uh-huh,158.641625,158.961625,C
sw04720B,uh,177.486625,177.836625,O
sw04720B,mhm,199.447125,199.895625,C
sw04720B,right,29.7305,30.22075,A
sw04720B,mhm,267.293375,267.8515,C
sw04720B,right,262.267,262.657,A
sw04720B,right,94.15675,94.523625,A
sw04720B,right,103.945,104.375875,A
sw04720B,uh-huh,92.12975,92.51975,C
sw04721A,yeah,154.2575,154.729,A
sw04721A,yeah,164.752875,165.372875,A
sw04721A,really,27.440875,28.230875,PS
sw04721A,right,204.577125,205.07975,A
sw04721A,uh-huh,212.37225,212.88225,C
sw04721A,yeah,220.75275,221.1925,C
sw04721B,uh,3.533,4.02875,O
sw04721B,well,2.65625,3.10925,O
sw04721B,right,138.651375,139.14075,A
sw04721B,yeah,122.579,122.83025,C
sw04721B,yeah,126.568875,126.856125,C
sw04721B,yeah,161.862875,162.168625,A
sw04721B,yeah,162.7335,163.087625,A
sw04721B,yeah,226.914625,227.174625,PR
sw04721B,yeah,245.000375,245.323625,C
sw04721B,yeah,229.95025,230.1675,A
sw04721B,yeah,232.7985,233.069375,A
sw04721B,right,257.8695,258.482375,A
sw04721B,yeah,265.46225,265.737125,C
sw04721B,mhm,283.89,284.302125,C
sw04721B,yeah,291.651625,292.016375,A
sw04721B,yeah,292.61725,292.8235,A
sw04721B,yeah,287.33425,287.641875,A
sw04721B,mhm,42.948625,43.268625,C
sw04721B,mhm,64.073,64.53625,C
sw04721B,yeah,48.03375,48.44925,C
sw04721B,okay,86.442,86.950375,C
sw04721B,yeah,94.87925,95.2935,A
sw04721B,yeah,95.5475,95.8865,C
sw04721B,yeah,101.41275,101.86275,C
sw04723A,really,151.49,152.167875,PS
sw04723A,uh-huh,41.054125,41.566625,C
sw04723A,no,88.530875,89.244125,NR
sw04723B,right,235.933625,236.417125,C
sw04723B,whoops,265.858125,266.717,Sy
sw04723B,yeah,268.702,269.155875,C
sw04723B,ah,8.083125,8.69075,NS
sw04723B,ah,105.488375,106.081125,Sy
sw04723B,oh,94.326875,94.659125,Sy
sw04725A,yeah,116.235375,116.501375,A
sw04725A,right,277.1255,277.325,A
sw04725A,well,57.623875,57.989875,O
sw04725B,hm,13.22275,13.403625,D
sw04725B,right,12.504375,12.857,A
sw04725B,uh,37.888625000000005,38.49450000000001,NegS
sw04725B,well,38.976625000000006,39.28862500000001,O
sw04725B,right,115.7735,116.3635,C
sw04725B,mhm,141.427625,141.821875,C
sw04725B,mhm,187.17975,187.50975,C
sw04725B,right,143.68825,144.08075,C
sw04725B,right,164.03925,164.598875,A
sw04725B,right,179.009375,179.339375,C
sw04725B,yeah,132.54375,132.81375,C
sw04725B,yeah,156.4345,156.7145,C
sw04725B,yeah,204.424125,204.658125,C
sw04725B,yeah,208.528625,208.798625,A
sw04725B,yeah,212.374125,212.628125,C
sw04725B,right,256.14175,256.45675,C
sw04725B,yeah,250.485625,250.68625,C
sw04725B,yeah,251.487625,251.73525,A
sw04725B,uh,280.24525,280.493875,NS
sw04725B,yeah,280.822375,281.05525,C
sw04725B,yeah,283.636,283.896,A
sw04725B,uh-huh,73.883,74.243,C
sw04725B,right,84.34025,84.9595,A
sw04725B,uh-huh,101.1115,101.4815,C
sw04726A,well,3.6285,4.150125,O
sw04726A,mhm,130.78125,131.18125,PR
sw04726A,mhm,126.0725,126.44725,C
sw04726A,mhm,232.543875,232.943875,C
sw04726A,mhm,278.842375,279.23875,C
sw04726A,mhm,59.736125,60.135625,PR
sw04726A,uh,57.415,57.77075,O
sw04726B,yeah,145.7325,145.9725,C
sw04726B,mhm,165.158375,165.418375,C
sw04726B,mhm,168.537125,168.857125,C
sw04726B,right,171.61875,171.99875,A
sw04726B,mhm,179.99225,180.29225,C
sw04726B,yeah,183.458,183.738,A
sw04726B,uh,186.888,187.078,NS
sw04726B,mhm,203.342875,203.622875,C
sw04726B,mhm,195.72925,195.89925,C
sw04726B,no,193.352375,193.592375,A
sw04726B,right,27.55325,27.83075,A
sw04726B,right,28.134,28.303,A
sw04726B,mhm,219.288625,219.538625,C
sw04726B,yeah,221.651875,221.891875,C
sw04726B,yeah,253.69225,253.88225,A
sw04726B,yeah,266.07825,266.45825,A
sw04726B,yeah,266.83825,267.04825,A
sw04726B,um,59.72425,60.0105,O
sw04726B,sure,65.139625,65.561375,C
sw04726B,yeah,64.637375,64.763,A
sw04726B,mhm,17.5165,17.641125,C
sw04726B,mhm,100.22075,100.39075,C
sw04726B,mhm,118.279375,118.779375,PR
sw04726B,mhm,93.78875,93.99875,C
sw04726B,right,109.955125,110.375125,C
sw04726B,sure,102.589125,103.319125,C
sw04726B,yeah,98.495625,98.765625,A
sw04726B,yeah,105.325875,105.695875,C
sw04728A,mhm,109.424875,109.684875,C
sw04728A,uh-huh,119.220875,119.591,C
sw04728A,uh-huh,131.396,131.753375,C
sw04728A,uh-huh,139.69625,139.97175,C
sw04728A,uh-oh,137.57275,137.91275,Sy
sw04728A,huh,145.350625,145.5485,NS
sw04728A,huh,157.874875,158.139875,NS
sw04728A,uh-huh,152.8655,153.123,C
sw04728A,uh-huh,164.185,164.5565,C
sw04728A,yeah,169.834125,170.117,A
sw04728A,no,203.75125,204.04725,NR
sw04728A,yeah,209.127375,209.415125,C
sw04728A,right,228.75375,229.0125,C
sw04728A,yeah,229.799875,230.028375,C
sw04728A,right,269.470875,269.659875,A
sw04728A,yeah,265.58625,265.78625,C
sw04728A,yeah,288.919875,289.272375,A
sw04728A,yeah,51.2475,51.490875,C
sw04728A,right,70.555375,70.855,A
sw04728B,um,143.01775,143.538,O
sw04728B,right,240.18925,240.67925,C
sw04728B,yeah,254.096375,254.489625,PR
sw04728B,um,255.812625,256.22025,O
sw04728B,uh-huh,297.902,298.282,C
sw04728B,no,64.00475,64.47475,A
sw04728B,yeah,83.54075,84.02075,C
sw04728B,right,98.65475,99.16475,C
sw04728B,right,92.2745,92.6445,C
sw04733A,um,119.108,119.648,O
sw04733A,well,161.4395,161.851125,O
sw04733A,mhm,28.66475,29.098625,C
sw04733A,uh-huh,24.54525,25.06525,C
sw04733A,mhm,207.63925,208.143125,C
sw04733A,mhm,208.37475,208.78925,C
sw04733A,uh-huh,269.202125,269.682125,C
sw04733A,oh,8.918,9.284875,NS
sw04733B,um,11.122625,11.405875,O
sw04733B,yeah,113.867625,114.41975,A
sw04733B,right,126.269125,126.659125,A
sw04733B,right,151.9445,152.2745,A
sw04733B,right,143.519625,144.09075,A
sw04733B,hm,166.267,166.96225,D
sw04733B,right,173.740625,174.370625,A
sw04733B,yeah,176.525125,176.914625,A
sw04733B,right,221.028,221.688,A
sw04733B,mhm,228.5515,229.115625,C
sw04733B,right,231.02775,231.63775,A
sw04733B,um,3.492875,4.001375,O
sw04733B,um,35.65325,36.244,O
sw04733B,mhm,67.36375,67.715875,C
sw04733B,no,62.054875,62.510875,NR
sw04733B,oh,73.324625,73.794375,PS
sw04733B,yeah,75.893125,76.220125,A
sw04733B,yeah,84.6165,85.014125,A
sw04733B,yeah,56.836625,57.206625,A
sw04734A,um,107.5945,108.072375,O
sw04734A,yeah,225.315125,225.715125,PR
sw04734A,um,248.84925,249.278375,O
sw04734A,mhm,71.550375,71.9335,C
sw04734A,uh,76.717875,77.24575,NegS
sw04734A,uh,82.867125,83.45525,NegS
sw04734B,right,9.883375,10.229125,A
sw04734B,right,128.991,129.31375,A
sw04734B,right,257.224625,257.53775,A
sw04734B,uh,247.03975,247.33475,NegS
sw04734B,yeah,246.445,246.929125,A
sw04734B,yeah,255.506,255.831625,A
sw04735A,mhm,204.171125,204.643875,C
sw04735A,mhm,195.77125,196.137125,C
sw04735A,sure,205.585,205.939875,A
sw04735A,exactly,242.004125,242.682375,A
sw04735A,mhm,228.70875,229.078,C
sw04735A,mhm,238.0855,238.3955,A
sw04735A,mhm,244.777625,245.097625,C
sw04735A,mhm,213.423875,213.759375,C
sw04735A,yeah,223.172625,223.5015,A
sw04735A,yeah,243.187125,243.485625,PR
sw04735A,yeah,214.521125,214.865875,A
sw04735A,yeah,216.767125,217.157125,C
sw04735A,exactly,70.19725,70.84725,A
sw04735A,exactly,101.629625,102.421,A
sw04735A,mhm,98.41025,98.71025,C
sw04735A,mhm,66.978875,67.36425,C
sw04735A,right,81.148625,81.488625,A
sw04735A,right,81.688625,81.978625,A
sw04735B,hm,58.807874999999996,59.127374999999994,D
sw04735B,mhm,34.64437499999999,35.15362499999999,C
sw04735B,mhm,42.48862499999999,42.99549999999999,C
sw04735B,mhm,47.640874999999994,48.14824999999999,C
sw04735B,right,25.551,26.075375,A
sw04735B,mhm,139.406625,139.88225,C
sw04735B,mhm,154.72725,155.184125,C
sw04735B,mhm,189.98375,190.5355,C
sw04735B,right,130.379625,131.009625,A
sw04735B,yeah,217.371125,217.87075,O
sw04735B,mhm,282.273125,282.736875,C
sw04735B,mhm,293.586625,294.14275,C
sw04735B,right,297.802,298.431875,A
sw04736A,mhm,289.098875,289.568875,C
sw04736A,mhm,93.442125,93.852125,PR
sw04736A,well,115.2175,115.47775,O
sw04736B,um,13.684,14.254,O
sw04736B,mhm,22.91975,23.17625,C
sw04736B,mhm,67.461125,67.67225,C
sw04745A,mhm,258.642625,259.080125,C
sw04745A,mhm,290.110625,290.50425,C
sw04745A,sure,298.108,298.453125,C
sw04745A,mhm,80.0695,80.4625,C
sw04745A,sure,98.91275,99.205625,C
sw04745A,uh-huh,82.34925,82.730875,C
sw04745A,yeah,94.1995,94.518125,C
sw04745A,yeah,95.556,95.7225,C
sw04745A,exactly,116.983,117.626,A
sw04745A,mhm,116.217,116.617625,C
sw04745A,mhm,102.86525,103.211,C
sw04745A,mhm,132.439,132.9215,C
sw04745A,mhm,146.290875,146.683375,C
sw04745A,sure,113.67,113.89875,A
sw04745A,sure,134.413375,134.6785,C
sw04745A,sure,134.8855,135.241125,C
sw04745A,sure,154.230625,154.886125,C
sw04745A,sure,155.928125,156.125875,C
sw04745A,sure,157.429375,157.76425,A
sw04745A,uh-huh,104.172875,104.432875,C
sw04745A,uh-huh,107.251625,107.5915,C
sw04745A,yeah,148.429625,148.815375,A
sw04745A,yeah,149.044875,149.5405,A
sw04745A,yeah,158.241625,158.57,A
sw04745B,um,158.19775,158.7175,O
sw04745B,right,213.93325,214.534875,A
sw04745B,right,235.031125,235.36775,A
sw04745B,um,164.594,165.057875,O
sw04745B,right,277.534125,277.92825,A
sw04745B,right,284.386125,284.9435,A
sw04745B,yeah,75.663,76.14175,C
sw04746A,yeah,152.811,153.084875,O
sw04746A,oh,170.696,171.556,Sy
sw04746A,yeah,179.318875,180.08,C
sw04746A,yeah,180.279625,180.77825,C
sw04746A,yeah,181.811375,182.15475,C
sw04746A,really,191.951125,192.711875,PS
sw04746A,yeah,240.772875,241.347375,A
sw04746A,yeah,265.4135,266.1205,C
sw04746A,hm,289.33975,289.90275,D
sw04746A,yeah,295.94525,296.78525,A
sw04746A,gosh,61.659875,62.23775,PS
sw04746A,right,52.6955,53.3655,A
sw04746A,uh-huh,34.319375,34.8605,C
sw04746A,yeah,43.784125,44.354125,C
sw04746A,yeah,46.425875,47.079375,C
sw04746A,yeah,56.787125,57.507,A
sw04746A,oh,70.535625,70.9785,Sy
sw04746A,really,68.9445,69.3675,PS
sw04746A,yeah,89.73975,90.1595,A
sw04746A,yeah,75.61475,76.08225,A
sw04746A,uh-huh,102.878125,103.478125,C
sw04746B,no,126.529375,126.949375,A
sw04746B,right,122.692625,123.102625,A
sw04746B,uh-huh,116.54625,116.9415,C
sw04746B,right,134.09725,134.58725,A
sw04746B,uh-huh,207.919,208.4075,C
sw04746B,mhm,230.050125,230.540125,C
sw04746B,really,223.891875,224.46525,PS
sw04746B,uh-huh,258.624125,259.154125,C
sw04746B,mhm,96.0915,96.550875,C
sw04749A,mhm,221.21075,221.52,C
sw04749A,yeah,200.487875,200.818,A
sw04749A,yeah,210.656625,210.996,A
sw04749B,mhm,149.983125,150.28525,C
sw04749B,right,165.604125,166.09,C
sw04749B,yeah,169.069375,169.433375,A
sw04749B,ooh,24.846625,25.17925,PS
sw04749B,right,34.76125,35.178125,A
sw04749B,mhm,254.118,254.4875,C
sw04749B,uh-huh,267.760875,268.357125,C
sw04749B,right,280.074875,280.32125,A
sw04749B,right,287.93975,288.3965,A
sw04749B,mhm,89.6095,89.910875,C
sw04749B,uh-huh,95.96,96.47075,C
sw04749B,mhm,18.4575,18.947625,C
sw04752A,mhm,104.1265,104.561125,A
sw04752A,yeah,111.46525,111.948375,A
sw04752A,um,190.053,190.518,O
sw04752A,yeah,206.495625,207.119,A
sw04752A,mhm,62.408125,62.8205,C
sw04752A,mhm,53.38,53.760625,C
sw04752A,uh-huh,48.699875,49.217875,C
sw04752A,yeah,69.6195,70.36575,A
sw04752A,uh-huh,92.915125,93.376,C
sw04752B,oh,6.7725,7.146125,Sy
sw04752B,right,119.4525,119.813125,A
sw04752B,mhm,26.94025,27.2575,C
sw04752B,yeah,37.44325,37.80325,C
sw04752B,yeah,39.910375,40.22275,A
sw04752B,right,226.948625,227.329875,A
sw04752B,right,228.641875,228.925125,A
sw04752B,yeah,233.810125,234.041875,A
sw04752B,yeah,236.104125,236.390375,PR
sw04752B,right,242.821625,243.18625,A
sw04752B,yeah,250.349125,250.62325,A
sw04752B,yeah,252.615,252.811,A
sw04752B,yeah,255.845625,256.09975,A
sw04752B,right,285.857875,286.198375,A
sw04752B,right,281.005375,281.34675,A
sw04752B,right,281.61875,281.986875,A
sw04752B,yeah,291.78575,292.07975,A
sw04752B,definitely,295.44025,295.99925,O
sw04752B,oh,12.844875,13.13125,PS
sw04752B,um,10.825375,11.118375,O
sw04756A,huh,163.339875,163.63275,D
sw04756A,uh-huh,66.93475,67.31475,C
sw04756B,uh-huh,143.76,144.239625,C
sw04756B,uh-huh,178.193125,178.523125,C
sw04756B,uh-huh,187.586625,188.013125,C
sw04756B,uh-huh,204.971,205.50925,C
sw04756B,no,230.418375,230.858375,A
sw04756B,uh-huh,222.389125,222.828125,C
sw04756B,yeah,264.346375,264.873,A
sw04756B,uh-huh,121.36,121.77975,C
sw04756B,um,115.077375,115.49625,O
sw04758A,huh,124.122,124.292,NS
sw04758A,mhm,128.016625,128.54725,C
sw04758A,mhm,128.673875,129.026625,C
sw04758A,mhm,131.989625,132.513875,PR
sw04758A,mhm,132.619125,133.009625,PR
sw04758A,mhm,138.167625,138.66875,C
sw04758A,mhm,118.46325,118.860375,C
sw04758A,right,164.908625,165.40725,A
sw04758A,no,190.380625,191.070625,NR
sw04758A,uh-huh,191.300625,191.750625,C
sw04758A,um,192.853375,193.413375,O
sw04758A,mhm,215.607875,216.107875,C
sw04758A,mhm,207.14025,207.68675,C
sw04758A,mhm,255.669125,256.119125,C
sw04758A,mhm,259.253875,259.72175,C
sw04758A,mhm,259.857375,260.350875,C
sw04758A,uh-huh,224.498875,225.008,C
sw04758A,mhm,276.59475,276.92475,C
sw04758A,mhm,271.026125,271.42825,C
sw04758A,uh-huh,50.973375,51.403375,C
sw04758A,uh-huh,35.705375,36.205375,C
sw04758A,uh-huh,42.489375,42.949375,C
sw04758A,yeah,63.726,64.216,A
sw04758B,yes,2.225125,2.485125,PR
sw04758B,yes,2.655125,2.875125,PR
sw04758B,mhm,19.023,19.483,C
sw04758B,oh,30.520125,30.800125,Sy
sw04758B,mhm,183.20425,183.551375,C
sw04758B,um,187.0025,187.448125,O
sw04758B,yeah,261.0395,261.3025,O
sw04758B,no,290.499375,290.879375,NR
sw04758B,okay,296.734375,297.114375,O
sw04758B,well,33.363375,33.652875,O
sw04758B,yeah,61.09525,61.321,C
sw04758B,yeah,82.647,82.927,A
sw04759A,yeah,105.463,106.083,A
sw04759A,yeah,108.502125,109.3425,A
sw04759A,yeah,123.125125,123.80425,A
sw04759A,yeah,119.867125,120.337125,C
sw04759A,yeah,160.44975,161.07975,C
sw04759A,oh,199.413125,200.130375,Sy
sw04759A,yeah,205.273625,205.8905,C
sw04759A,yeah,212.9035,213.642375,C
sw04759A,yeah,217.051,217.921,A
sw04759A,mhm,32.954,33.4615,C
sw04759A,uh-huh,39.487,39.877,C
sw04759A,uh-huh,29.983625,30.404875,C
sw04759A,yeah,41.919375,42.309375,C
sw04759A,yeah,48.00575,48.488375,A
sw04759A,mhm,234.9185,235.5435,C
sw04759A,yeah,229.9715,230.466625,A
sw04759A,yeah,258.30725,258.87325,C
sw04759A,well,277.978375,278.4775,O
sw04759A,yeah,275.0905,275.768,A
sw04759A,yeah,276.499625,277.059,A
sw04759A,well,65.236875,65.52725,O
sw04759A,yeah,57.776875,58.552875,PR
sw04759A,yeah,62.9885,63.3945,A
sw04759A,yeah,63.90675,64.1985,A
sw04759B,mhm,134.68375,135.30975,C
sw04759B,well,151.126,151.574375,O
sw04759B,yeah,142.091375,142.62225,A
sw04759B,um,192.157375,192.462625,O
sw04759B,uh,21.362125,21.745,O
sw04759B,yeah,254.358375,254.829125,A
sw04759B,uh-huh,73.92725,74.5745,C
sw04759B,yeah,85.8505,86.500125,C
sw04759B,yeah,80.07975,80.636125,C
sw04761A,exactly,133.075125,133.907875,A
sw04761A,exactly,134.10375,134.781375,A
sw04761A,gosh,160.527,161.00975,NegS
sw04761A,oh,160.093875,160.378375,Sy
sw04761A,yeah,161.226875,161.41,C
sw04761A,mhm,177.367875,177.71125,C
sw04761A,mhm,178.119125,178.329375,C
sw04761A,yeah,180.324875,180.631,C
sw04761A,yeah,181.053,181.24075,A
sw04761A,mhm,190.5695,190.82375,C
sw04761A,yeah,27.660625,27.859,C
sw04761A,mhm,15.886375,16.19175,C
sw04761A,okay,10.42425,10.795,O
sw04761A,sure,18.152125,18.239375,C
sw04761A,sure,25.904375,26.190875,C
sw04761A,mhm,102.579625,102.90975,C
sw04761A,sure,106.1595,106.469375,C
sw04761B,mhm,119.656,119.898625,C
sw04761B,yeah,108.624375,108.9085,A
sw04761B,yeah,109.808125,110.11675,A
sw04761B,yeah,129.12175,129.43,A
sw04761B,mhm,149.120625,149.384125,C
sw04761B,uh-huh,153.587375,153.860875,C
sw04761B,yeah,156.191125,156.48825,A
sw04761B,yeah,139.4685,139.685375,A
sw04761B,mhm,199.151375,199.357375,C
sw04761B,mhm,214.608875,214.883125,C
sw04761B,mhm,243.18475,243.506375,C
sw04761B,mhm,258.842625,259.14425,C
sw04761B,yeah,191.437375,191.624125,O
sw04761B,yeah,249.852375,250.062125,A
sw04761B,yes,190.113875,190.430875,A
sw04761B,right,27.719,28.0055,A
sw04761B,yeah,273.149125,273.615375,A
sw04761B,hm,294.861625,295.068,NS
sw04761B,mhm,292.435,292.68575,C
sw04761B,mhm,286.68075,286.918625,C
sw04761B,uh-huh,283.14575,283.405,C
sw04761B,mhm,81.42525,81.68225,C
sw04761B,yeah,94.068125,94.267375,C
sw04761B,yeah,98.263125,98.4745,A
sw04765A,yeah,153.314375,153.597875,A
sw04765A,yeah,189.11275,189.32275,A
sw04765A,hm,211.234125,211.494125,D
sw04765A,yeah,217.130625,217.450625,A
sw04765A,yeah,229.710625,229.9975,A
sw04765A,yeah,256.742875,256.961,A
sw04765A,mhm,285.44525,285.83175,C
sw04765A,mhm,296.349875,296.789875,C
sw04765A,yeah,274.619375,274.939375,A
sw04765A,mhm,141.891375,142.425125,C
sw04765B,um,154.230625,154.580125,O
sw04765B,sure,196.891625,197.41975,C
sw04765B,uh-huh,17.627625,17.887625,C
sw04765B,uh-huh,27.312,27.532,C
sw04765B,well,268.553625,268.874,O
sw04765B,yeah,265.25775,265.58425,A
sw04765B,yeah,266.313625,266.636125,A
sw04765B,hm,58.973375,59.269375,D
sw04765B,sure,50.707125,51.037125,C
sw04765B,sure,51.277125,51.567125,C
sw04765B,uh-huh,69.255,69.515,C
sw04765B,um,89.51675,89.848375,O
sw04765B,yeah,87.15275,87.70275,A
sw04769A,mhm,146.2315,146.688625,C
sw04769A,mhm,152.944625,153.414625,C
sw04769A,uh-huh,145.350625,145.773625,C
sw04769A,mhm,170.855125,171.373,C
sw04769A,mhm,175.708875,176.168875,C
sw04769A,mhm,178.277625,178.78125,C
sw04769A,mhm,181.0875,181.6175,C
sw04769A,mhm,188.04425,188.55425,C
sw04769A,mhm,194.59325,195.09325,C
sw04769A,mhm,200.91775,201.42775,C
sw04769A,course,19.1955,19.48625,O
sw04769A,oh,211.10275,211.63275,Sy
sw04769A,uh-huh,267.71875,268.156125,C
sw04769A,yeah,277.600375,277.840375,A
sw04769A,mhm,294.34675,294.8345,C
sw04769A,mhm,294.973875,295.37675,C
sw04769A,mhm,283.413125,283.873125,C
sw04769A,yeah,296.64425,297.128125,A
sw04769A,mhm,46.46725,46.92725,C
sw04769A,yeah,84.382625,84.61775,A
sw04769B,um,107.212875,107.692875,O
sw04769B,yes,144.545875,145.123,A
sw04769B,uh,264.53975,265.027375,O
sw04770A,oh,182.294875,182.484875,NS
sw04770A,sure,182.714875,183.003,C
sw04770A,uh-huh,186.693625,187.01225,C
sw04770A,exactly,246.14575,246.71575,A
sw04770A,uh-huh,239.743875,240.074,C
sw04770A,sure,283.445375,283.775375,C
sw04770A,uh-huh,280.975625,281.235625,C
sw04770A,uh-huh,286.87125,287.168125,C
sw04770A,uh-huh,288.306625,288.616625,C
sw04770A,uh-huh,273.669,273.959,C
sw04770A,uh-huh,277.642625,277.952625,C
sw04770B,right,168.129875,168.3995,A
sw04770B,right,213.803875,214.031625,A
sw04770B,right,270.01675,270.285,A
sw04770B,uh,268.546625,268.926625,O
sw04770B,uh-huh,59.532875,59.812875,C
sw04771A,yeah,221.873875,222.365375,A
sw04771A,uh,246.71775,247.042625,O
sw04771A,yeah,285.1685,285.396375,A
sw04771B,right,27.34475,27.62475,A
sw04771B,absolutely,169.776125,170.46575,A
sw04771B,right,185.163875,185.54925,A
sw04771B,uh,202.77475,203.191875,O
sw04771B,right,236.939375,237.263875,A
sw04771B,right,264.231625,264.62675,A
sw04771B,right,109.732125,110.048375,A
sw04774A,yeah,149.16425,149.72375,A
sw04774A,yeah,150.7385,151.160125,A
sw04774A,yeah,156.668625,157.18625,C
sw04774A,yeah,137.85025,138.2925,A
sw04774A,yeah,139.385,139.80925,C
sw04774A,um,183.358125,184.045875,O
sw04774A,right,199.8275,200.284,A
sw04774A,yeah,193.08725,193.723375,PR
sw04774A,yeah,209.129375,209.65625,C
sw04774A,huh,224.891625,225.2235,NS
sw04774A,oh,228.46775,228.90175,NS
sw04774A,right,242.811875,243.134,C
sw04774A,right,247.9565,248.338375,A
sw04774A,yeah,245.46725,245.877,A
sw04774A,yeah,230.3405,231.051625,A
sw04774A,yeah,269.249,269.6265,A
sw04774A,yeah,264.0135,264.355125,A
sw04774A,right,295.83575,296.15075,A
sw04774A,right,291.87575,292.256625,A
sw04774A,yeah,299.25975,299.546125,A
sw04774A,yeah,288.910625,289.80925,A
sw04774A,uh,4.6525,4.97075,O
sw04774A,right,62.323875,62.754875,A
sw04774A,right,58.355125,58.91,A
sw04774A,yeah,64.4535,65.126125,A
sw04774A,yeah,74.4195,75.103,A
sw04774A,yeah,78.820125,79.389625,C
sw04774A,yeah,114.525625,114.89725,A
sw04774B,okay,3.152875,3.76125,C
sw04774B,uh-huh,215.126,215.616625,C
sw04774B,uh,257.281375,257.484125,NS
sw04774B,uh-huh,35.30525,35.79475,C
sw04774B,right,282.47175,282.93175,C
sw04774B,uh-huh,18.0055,18.4055,C
sw04774B,right,88.66575,89.24175,A
sw04774B,uh-huh,95.8995,96.3745,C
sw04784A,right,160.3535,160.5715,A
sw04784A,yeah,169.643625,169.884875,A
sw04784A,yeah,176.565,176.759125,A
sw04784A,right,296.075625,296.2915,A
sw04784A,well,36.8215,37.06625,O
