speakerID,speakerID_sex,lexical_token,feedback_start,feedback_end,function,4sec_interlocutor_context
sw02271A,male,hm,222.64601185156963,222.98019974425054,D,any one team's gonna be able to dominate for that many years in a row
sw02032A,male,what,69.85375439613452,70.12862090125603,O, 
sw03401B,male,wow,217.35125,218.11886060440958,SS,another six hundred
sw02430A,male,huh,65.29700790298922,65.58657942510717,MS,i i like to play with mechanics and that's i really i've done that all my life so
sw02801B,female,wow,132.872875,133.442651280792,SS,got everything done it was twelve hundred bucks
sw02187B,female,huh,522.115588766822,522.6094382573114,SS,to the cocoa even seems to thicken it even more
sw02197B,male,no,560.4396139400181,560.6788888269463,A,and you know you you can't blame the professors either because you look at their job description
sw03616B,male,wow,283.3412657143561,283.7331700809852,SS,uh sixty miles north of Salt Lake
sw02478B,male,what,347.1497786887869,347.38426198074154,U,yeah oh really you don't sound like a nonexempt Jim
sw03624A,female,wow,34.80342124734151,35.42654847509037,SS,so i'm pretty busy too i play in three different symphony orchestras
sw02474B,female,no,122.70228526698308,123.06148132111707,N,north up when i where i am now
sw02019B,male,really,207.5662620158252,207.9480879626686,SS,well my dog's an outdoor type she does not like to be
sw02175A,female,no,355.4378403253977,355.85988817906474,N,gosh twelve is that is that pretty common up there
sw02157B,male,no,49.963111175110996,50.36894599805855,N,yeah has Herschel Walker done much for them
sw03223B,female,pardon,192.28426450854857,192.54966034892666,U,yeah he's a nice guy i i take it you live in the Dallas area
sw04847B,male,uh,44.01687195460351,44.360125,SS,in our in our family for a long time it's an old antique upright
sw04836A,male,pardon,233.6885,233.971125,U,that uh that's a powerful force
sw02485B,female,no,384.32284872295395,384.5863619090141,N,did you have to draw a line or did the people that had that reunion have to draw a line
sw02266B,female,huh,33.159125,33.613964817791434,MS,well my wife we have a new one in the house and she's she's stays home too also
sw03499B,female,wow,126.78669392390951,127.24808430056211,SS,and we stuck kept in that budget and
sw02264B,female,sorry,229.12733468956776,229.42076268070136,O, 
sw02301A,female,no,127.61367372162236,128.0375,N,that's right do you get any sort of discount when you use a card like that
sw02358A,female,no,304.01540429039096,304.4135,N,did you have any problem with bugs or anything like that
sw02176A,male,huh,269.1637441099185,269.37215025165773,MS,an hour and a half to do the whole lawn it only takes an hour
sw02667B,female,wow,539.9805623452173,540.6815,SS,facilities and hair dryers and all the you know everything you'd
sw02517A,female,wow,127.07049993341835,127.40297328814637,SS,hum five and a half pounds
sw02173B,female,huh,361.78434787893275,361.96515057497214,SS,but uh kind of
sw04194B,male,interesting,129.76424671430007,130.4810362748359,MS,um yeah very similar procedure
sw04186A,male,wow,64.16208430204246,64.89081740771782,SS,two Persians one was eighteen pounds and the other was twenty pounds
sw02672A,male,no,150.8815503435054,151.29946505504913,N,so you don't have much choice there
sw03681B,female,ooh,236.72738323891568,237.21143351625568,SS,band not everybody shows up but if everyone did we'd probably have over a hundred but
sw02396B,female,no,295.4688986785864,295.828412913507,D,so you could still feed it but she kept them clean
sw02488A,female,gosh,340.8525,341.3823377257059,Ds,i think there's been i think there's been like six or seven of
sw03278B,male,wow,104.876375,105.21118317117181,SS,it is it's like thirty now you
sw02202B,female,no,102.70194520726254,103.03125,A,it's uh it's far too expensive and they don't have anything on there
sw02164A,female,yup,368.8189106729613,369.0239976702723,A,by the steady diet of violence they seem to
sw03052A,female,mmm,339.04104958991627,339.517508631277,S,deteriorated instantly upon getting into that home
sw03311A,female,wow,94.47688530059682,94.93715483174451,SS,after my children's birthdays and get all that business out of the way
sw02067B,female,sorry,77.87425,78.2830743040709,O, 
sw03710A,male,wah,210.12920321574762,210.3853228681178,SS,uh physics PhD in physics
sw02505B,female,aww,205.91119197229074,206.89684601207168,S,and i looked out there and he was just laying on my lawn just shivering and
sw02431A,female,hm,241.6345,241.9601995121308,MS,the interestingly enough one of the features we like are the electric locks
sw02969B,female,ooh,434.740161984649,435.169875,Ds,last year so it was really too late to do much
sw02419B,male,huh,198.79548747248188,199.03290042766915,MS,admit they existed so when the Cowboys were playing you never got the scores of their games
sw02237A,female,hm,464.0010631124075,464.19570520482114,MS,no they're not real hard they're like a
sw04260B,male,pardon,1.914808672698856,2.237416086489125,U,in the evening back there now isn't it
sw02027B,female,wow,338.6719329283327,339.2814076123047,SS,and EDS is very particular
sw02534B,female,wow,324.21884989398063,324.6377442683445,SS,uh Bombay a Turkish Van and a Himalayan Persian
sw04368B,male,wow,115.17835381598982,115.75514671581419,SS,i was on the verge of getting hurt in terms of knees or back or
sw02666A,male,no,163.00373708396947,163.39304547484232,A,uh with him producing it it he hasn't done a bad job
sw02653A,male,no,157.98701896348143,158.2280500122294,N,you're kidding
sw02061A,male,what,459.25699056424935,459.5003765546503,U,yeah they are out of
sw03609A,female,wow,201.75764342236516,202.7497518985115,SS,to paint i mean there must be five children
sw02245B,female,ooh,146.1310992659535,146.43515578194874,Ds,they're in California and they're they're waiting list is about four years four or
sw02060B,male,huh,219.03691640316833,219.407875,MS,just something i've never developed uh an interest
sw03947B,male,jeez,89.40607538805848,90.05075,SS,he stood up he just towered he was a good foot above
sw02236A,female,wooh,546.1619482431773,546.4960940697599,Ds,i think they're probably charging five hundred dollars a day for a room now
sw04622A,female,wow,45.035398782221066,45.410524652102666,SS,yes open shirt open at the neck you know no tie
sw02619B,male,no,230.52433690384706,230.84049578961086,N,you don't
sw03967A,female,wow,60.766717083680625,61.32441315257343,SS,one and they got another one and so i mean there've been four sort of in the family
sw03206B,female,absolutely,128.4717547793207,129.27241717013018,A,is if they don't vote they have no right to complain
sw02481A,male,ugh,337.9558657937792,338.5849749626514,Ds,up this women's nostrils and down her throat and strangled her
sw02326B,male,huh,238.89304167602046,239.1840129729508,U,you do most of your driving you do most of your driving in the city
sw02376A,male,absolutely,248.34129855909595,248.8712203681186,A,if you don't do something with them you know because you hate to contribute to the
sw02600B,male,ooh,90.27347156643839,90.68256841508887,Ds,and stay a way from the base hospital which is generally what i did
sw02010B,male,no,90.29148628975439,90.63142511368848,N,you you have to go see that one and how about Silence of the Lambs
sw02582A,male,wow,490.78916775758773,491.1344065369966,SS,a Masters program and today was my thesis defense and i
sw02078B,female,ooh,300.8997457113026,301.348,Ds,oh it is uh this is my eleventh year
sw02430B,male,no,165.25248387539142,165.44173030657973,A,yeah four at a hundred dollars a night that's not still not too
sw02381B,female,huh,413.3519418796851,413.7789491675694,MS,uh i wanna i want to make sure i'm i'm my roommate does it too
sw03554B,male,pardon,296.04887851454225,296.26219819089573,U,uh challenge isn't it where are you going
sw02650A,female,oh,575.5481189440787,576.615875,S,one year i forgot to get his leukemia booster and he got it
sw02305B,male,no,485.95725,486.4115,D,some experience with the uh R C one thirty fives
sw02390B,female,ooh,437.11010715079493,437.7294465811754,SS,and we always and we used to lose four percent on the credit card orders
sw04928A,male,ah,228.04732139382048,228.3181052535649,MS,it's uh Plaza
sw02173B,female,huh,537.235522616179,537.6970535564167,SS,yeah it was in English they had it in Tokyo too in
sw03338A,female,ooh,200.47426976700163,201.15344340696464,SS,uh i've skied in Colorado
sw02422B,female,wow,65.27438522130262,66.08724693682898,SS,uh i wound up swimming about three hundred and sixty miles during the year
sw03060B,female,wow,332.0856237305453,333.019260478441,SS,gone solo and he was in Dallas Saturday night and put on a wonderful concert
sw02799A,female,ooh,359.2748758528342,359.8539369307173,Ds,we've shut down six weeks a year whereas we used to only shut down two
sw02467B,male,no,319.8057471419535,320.0403816864879,A,they don't even try to keep up with
sw02743A,female,no,70.15341278735343,70.5106228481167,N,oh did you return it
sw02433B,female,aww,9.4715,10.130125,S,before last i ripped the ligaments in my right ankle
sw02582B,male,no,584.6019100327837,585.1227527110989,A,so it doesn't sound like he's ready to retire yet
sw02360A,female,pardon,4.842534622491381,5.131207870016368,U,i'm Jerry Crow from Dallas
sw03070A,male,wow,43.265666496006546,43.65702866355697,SS,let's see last October was the forty fifth annual
sw02411B,female,no,36.952777021583216,37.26125,N,okay are you you used to live in Miami
sw02039A,male,yes,54.80546979092131,55.13239956693129,A,both of those programs is because they're kind of based on books
sw04350B,male,wow,273.91732933780156,274.3810754049525,SS,and the next year it was four hundred you know it doubled in a year like that
sw03576B,female,wow,53.09842966843777,53.720638524567036,SS,and we have about ten acres and she tries to
sw03345B,male,what,11.124981710247358,11.340257975207,U,yeah where where abouts in Pennsylvania
sw02317A,female,wow,273.425625,274.3170967584308,SS,off and and and bounce on a bunch of pillows you know
sw03059B,male,what,127.54522991302885,127.77032883304014,U,uh-huh well i didn't care for the movie myself
sw03858A,female,oh,118.0953267088407,119.285,SS,i remember the name of it's called The Last Boy Scout it was with Bruce Willis and i
sw02328A,female,mmm,79.97992159492605,80.53896623292964,S,i had an unusual situation with in my home my father was was alcoholic
sw03472B,female,gosh,276.7599535741286,277.2358004440263,SS,that included everything
sw04502A,male,oof,115.55980810505571,116.01665477958564,Ds,Art Shawcross up in Rochester killed nineteen prostitutes up
sw02301B,male,absolutely,122.94758291698626,123.70384706030627,A,any waiting period and God help those people who have to float checks
sw02009B,female,yes,72.38500405385689,72.99152459602644,A,i don't like to rough it i like to have some a little bit of electricity electricity
sw02554B,male,no,13.69695508307098,14.081489929788331,A,i don't think it's going to change very
sw04796A,male,oh,51.05407539915427,51.279375,SS,uh computer programmer
sw02459B,female,no,254.44146536996695,254.8202415660566,N,well do they have any kind of random testing in the schooling
sw02508B,male,no,299.44916809459676,300.004875,N,well do you have some uh savings plans at work
sw02187B,female,yup,138.61141338814235,138.8700139644904,C,yeah yeah i like those
sw02136B,female,no,2.962600682937332,3.2989124504578395,N,did they say anything
sw02645A,male,nah,63.70026621744624,64.18526170932616,N,i had read that they're just looking at relocating them all to McKinney is it
sw02397A,female,huh,121.0,121.48399555698268,MS,stitches over two or three openings in the cloth
sw02554B,male,absolutely,506.6197804257615,507.246875,A,eight percent so i said yeah if i can have an IBM for forty eight percent discount i'll take
sw02382A,male,wow,326.23001711625557,326.63707678611274,SS,and i was flat on my back for the last five months with the second one because
sw02496B,female,no,38.675150674856084,39.512428573151254,D,is that that's because you're you're natives there and that's what you're used to
sw02763A,male,wow,541.7174784761877,542.1218569684814,SS,and in the arm six shots and that's it never smoked again
sw02696A,female,no,433.2651624268242,433.9329918490232,N,yeah do you play tennis or golf or anything
sw02478B,male,no,382.45891406385624,382.700296165638,D,uh well that's good
sw03633B,female,goodness,103.76627656610749,104.21513684992617,MS,plates and little sunglasses and uh
sw02369B,male,no,24.956677809801604,25.19858651739823,N,are you a native Texan
sw02547A,female,wow,543.647279110565,544.1600464149567,SS,this is one this is one of the most highly taxed areas in the country
sw02651B,female,no,396.3235301213809,396.6191746296602,D,that's right you guys must yeah because the actually the winter
sw02499A,male,no,294.7364565565826,295.2238874201698,N,saw one on the video oh um have you seen The Gods Must Be Crazy Part
sw02255B,female,no,58.7783569133706,58.97834836145069,N,do you think the Lakers can win the championship this year
sw02781B,male,what,9.82292383166784,10.093583783712168,U,you sound like some guy i talked to yesterday
sw02815B,female,what,361.24092001988856,361.54822826401,U,small did you use disposable diapers
sw04891B,female,oh,225.0233608229093,225.5133990764467,SS,yeah i work part time i'm a substitute art
sw02859A,female,ugh,541.8953978453188,542.07825,Ds,yeah yeah they found a whole bunch of chips in there
sw04936B,male,what,24.50654486089293,24.794929908973046,U,things you already owned or things that you've picked up just to do that
sw02371B,female,ugh,159.43938128552452,160.0942139555713,Ds,and uh some places had really cold weather when i was living in Indiana it got really
sw03050B,male,wow,20.143972046003984,20.462465570902687,SS,is is a very good golfer he's got like a six handicap
sw03687A,male,pardon,171.2488425322134,171.49311709044437,U,yeah too many attitudes out there
sw03461A,female,aha,171.05053407858048,171.82248739891887,SS,i think they said yes yes we did
sw04068B,female,pardon,18.81838691142151,19.05936541309362,U,i'm sorry would you repeat that please
sw02712B,female,no,461.84048642814105,462.1605,A,been something because i think that i don't think that's movie that would have been as good on a on a small
sw02696A,female,no,140.86402248604125,141.14875835029662,N,i do you belong to a health club
sw02861B,female,wow,16.55930184443941,16.894575802699222,SS,and got a big house five thousand square feet with
sw02369A,male,goodness,361.69628720947264,362.0514449838977,SS,a eighteen foot uh two hundred and twenty horsepower V eight
sw03060B,female,wow,98.26453003131425,99.1649570013819,SS,yeah but i went to see George Strait when George Strait was a nobody
sw02110B,female,what,327.01604168998074,327.18578088849563,O, 
sw02733A,female,no,336.38173357149145,336.87180359377413,A,absolutely loved except i wouldn't wanna have to park it in tight places all the time
sw02092A,male,no,154.57712248026118,154.79200369546868,N,yeah so that and he gets the and you get the bill and send it to him
sw04227B,female,goodness,63.17944512411706,63.65090420852562,MS,let's see uh about seven eight years old
sw02317B,female,no,472.4857144506045,472.81507048374436,N,in Dallas so so you go to the fitness center
sw02440A,female,no,198.7544326912823,199.07379482090812,N,um like how many have you had any major repairs or anything you've had to do
sw02390B,female,wow,457.14153896215765,457.641925273708,SS,three or four percent i don't know which
sw04227B,female,goodness,89.77716800447138,90.212,MS,them oh at one time we had two dogs and two cats
sw02104A,female,absolutely,165.45495333402556,166.23436412709793,A,of yourself then that puts some responsibility on you as well
sw02010A,female,really,46.61770036693442,46.981451092447216,D,i thought was interesting was that the critics apparently it's gonna win everything
sw03585B,female,what,115.52035320637194,115.89467625287875,U,well i tell you having a kid is rough isn't
sw02586A,male,what,95.75747195380661,96.05193750916095,U,yeah well i've been is that mostly uh fly fishing when you're doing that or
sw04642A,male,pardon,44.201273622993675,44.487143691446335,U,yeah so do you have a car
sw02499A,male,no,130.06456040592028,130.45636209950828,A,i wanted to see so i'll try that but it wasn't worth anything i
sw02422B,female,wow,393.9463486697894,394.39125,SS,uh i get an urge to go back and swim again at lunch time
sw02345A,female,no,168.59742473560493,168.973875,N,obviously um drug people in the area
sw03842A,male,pardon,237.29451007193285,237.5647318864856,U,um-hum oh yeah um corn plants
sw02686A,male,wow,143.41431664949536,143.78640488616423,SS,no it well a couple of weeks probably about a week ago it was at forty seven
sw03860A,female,mmm,130.71234803826644,131.1589344297861,S,because at that point uh mother had uh Alzheimer's
sw03388A,male,wow,13.135614289417727,13.679295576524025,SS,i have a very large family i have seven brothers and
sw03182B,female,wow,121.38145297214115,121.66649033882588,SS,working and he left it up to me if i worked or not
sw02152A,female,yup,78.82868784965518,79.1250914215754,C,or whatever well uh all nearly all the parents went
sw03710A,male,what,120.74587658645893,121.05585412295109,Ds,insurance companies won't insure you for it
sw03330B,male,pardon,252.4705942538004,252.85275,U,good grief what is what is twenty one thousand
sw03949B,male,indeed,84.96365945049507,85.47265341647928,A,yeah that's not good uh i'd hate to teach under those situations
sw03688A,male,pardon,240.53469530353908,240.75726133660413,U,okay good hope it's a good program there
sw02227B,female,no,130.18627570674263,130.54063618023707,A,uh let's see what else like the news we don't watch
sw02190B,male,huh,429.23741766264186,429.37300984939066,MS,think to ask anybody there were no electric cars i was surprised but
sw03791B,female,ooh,108.25029267949287,108.6456527942534,SS,it about a day day and a half in the crock pot
sw02179A,male,yup,561.8581751067536,562.1822886249801,A,it it kills a lot of the bugs and
sw02061A,male,what,589.1630391727894,589.522391468353,U,like those
sw03828A,male,gosh,266.53806538648274,267.062875,Ds,eight to ten years to get it to the North Carolina Supreme Court
sw04275A,female,wow,130.15293699759073,130.62699035142901,SS,yeah and that was you know after three years but she just has
sw02157B,male,yep,190.21443414984606,190.36397313436237,Y,kind of like the Cowboys huh
sw03497A,female,wow,130.15972591514523,130.5810901806831,SS,um in August
sw04752B,male,oh,6.797255142969085,7.146125,C,you probably have a lot more crime than we have here in Patterson California
sw03714A,male,wow,77.13593556171156,77.78569321911938,SS,me out of that place and my number was six i was going
sw03503A,male,wow,9.094921049578307,9.471324777973566,SS,a capital murder case yeah was on the jury
sw02716A,female,no,105.42464694649071,105.90965900581384,N,no oh so you don't get any choices at
sw02352B,male,no,486.8545380987129,487.277125,A,politicians that are more sensitive because i think we can't do it ourselves
sw02201A,female,uh,282.10189514182775,282.73226763657635,Ds,failed and was out of a job until he went through counseling
sw03725A,male,pardon,59.73439830752919,60.00794441800626,U,what i mean what do y'all do do y'all just start planning real far ahead of time
sw04171A,male,mmm,164.33509233875287,164.69762954335826,S,uh one of my kids was in a car accident and
sw02356B,female,no,178.66080906345346,179.09822352989661,A,um uh i don't think it's for kids he's he
sw02102B,male,hm,199.02932192745675,199.44222118609952,D,it must be in maybe it's in if it was in repeats but they're not making new ones
sw02386A,female,huh,378.6655416705752,378.98409407278547,MS,he brought it home
sw02782B,female,gosh,413.44601453486445,414.71963620813636,SS,at uh letters of applications to universities
sw02102A,female,hm,363.6691974204735,363.87595839556576,MS,portraying portraying The Doors appearance on the Ed Sullivan Show
sw02488A,female,jee,424.4625102333866,424.9307247781977,Ds,throat you know and uh he Brian was two houses down
sw02656B,female,no,156.48785855615628,157.05300886981453,N,like when i go to the book store and i see new age books does this have
sw03822A,female,wow,98.44701844263341,98.84503652083276,Ds,Eve there were three people shot right away i mean
sw02441A,male,absolutely,131.21360744885897,132.135125,A,a job but at least some of their time to look for to go out and clean up the roads
sw02415A,female,no,462.7373391459427,463.0844971598352,A,and i don't hold it against the people
sw02468A,male,nah,99.24779980891752,99.40146525133284,A,yeah well you never i don't think you ever lose that that
sw02396A,female,absolutely,121.59924290565937,122.19517218117409,Y,yeah Are they primarily outdoor dogs
sw03627A,female,ooh,85.277,85.710625,SS,and hot sauce i think in town because they bring the chips warm
sw02286B,female,what,585.167,585.362125,O, 
sw02381B,female,huh,492.51537662422396,492.9706368582629,MS,oh they are they're they're loads of fun that's the most playful cat
sw03258B,female,wow,25.753329469673673,26.271805170849046,SS,yes as long as we have the nylons and that and heels on
sw02457A,female,uh-oh,24.95822790198954,25.546870612688497,S,week and you can't put it on if it's suppose to rain within forty eight hours
sw02001B,female,yup,247.43779631558442,247.73651604412905,Y,oh it's been nice talking to you and i guess we just hang up
sw03258B,female,ugh,180.36513207754996,180.72425505571928,Ds,it in Dallas yeah i live in Plano
sw03368A,female,ooh,277.09824448415986,277.6191091892193,Ds,i had an old boyfriend who looked through my notes one time i
sw02728B,female,no,118.44182421836148,118.78787396944472,N,yeah have you ever done any the uh ocean fishing
sw02201A,female,huh,594.4641131035944,594.7903598088784,U,yeah opposing viewpoints there
sw02273A,male,wow,5.995276901796164,6.383517315411896,SS,i have three i didn't say i
sw02528B,female,no,504.0213499792654,504.4139161455109,N,so does your prime time start at seven o'clock
sw02461A,male,no,247.0217190309744,247.30899816500104,A,well yeah we didn't we didn't even think about it you
sw04787A,female,oh,220.60530571930127,221.63494912593447,SS,we have an an auction everybody brings in made goods
sw03431A,male,wow,22.76475,23.28053715613675,SS,done around here is uh we've remodeled all our all our closets
sw02108B,male,hm,349.38925,349.5784464060085,D,you know you know souvenirs and all this kind of junk
sw02108B,male,mhm,357.1666642017045,357.48630711599014,C,you know go out and where no man has gone before and
sw02934B,male,wow,467.01999843619893,467.39075,SS,sky the whole sky was full of that eerie blue green uh lightning
sw02267B,female,no,339.33980512895613,339.7264852669445,A,far as having anything else to protect ourselves we don't have anything
sw02085A,female,huh,439.52810934120976,439.8135,MS,got now was my experience in the construction field prior to going to college
sw02482A,male,no,101.59075353720222,102.21724892909741,D,how nice i would love to live up there
sw02179B,male,hm,208.71009692814937,208.9006232556465,D,snowed and and like within a day it's warmed right back up and melted the roads
sw02092A,male,no,79.22045309150232,79.44626034151023,N,are are are you working anywhere while you're going to school
sw02958B,female,wow,163.6196138462797,164.19123087922515,SS,port authorities right there so he used to take the steamer down to New York and you
sw02334B,female,ugh,569.074625,569.675375,Ds,this summer i probably won't finish it until the end of the year
sw02164A,female,yup,333.4494711820213,333.63759347175505,A,then uh then you hear about ones that are on early release going out and
sw02645B,male,no,196.44955932533955,196.86185447357607,N,oh so you didn't even get the severance
sw02596B,female,no,277.1393499353394,277.574375,N,uh-huh okay well you're probably more interested in The Simpsons then
sw02925A,female,wow,376.3273388143787,376.914625,Ds,crazy he's he's been he's been in prisons you know a couple times
sw02510B,female,sorry,566.5105132779257,567.1479568694575,O,oh i hate that
sw02346B,female,mmm,458.2758685546855,458.88742729330295,Ds,i went over and picked one of them up and it boy it was like picking up a buzz saw
sw02014A,female,no,117.3321223087697,117.78504759047041,A,so i don't think it would do us any good to outlaw them all together
sw02294B,male,no,49.193925030929265,49.45502184135755,N,one appeal is is too stringent
sw02184B,female,wow,277.61753532073357,278.5033861899928,SS,uh marijuana cocaine and amphetamines
sw02108B,male,hm,258.014396343897,258.2595,MS,that i just got in the car and drove home i left everything sitting there
sw02680A,female,no,479.8335,480.19725,A,yeah yeah i wouldn't want to be sequestered sequestered
sw02654A,male,no,404.75041762499234,404.89374658347657,A,you know so they you notice that it's not not a whole lot different there than it is
sw03699B,male,ooh,145.25799322021774,145.603375,Ds,yeah uh-huh yeah their home just burned down
sw02777A,male,pardon,588.027875,588.3141178607124,U,oh i remember yeah oh i'm from Chicago
sw02645B,male,no,19.049191184857108,19.453405410623933,N,any handicrafts any
sw04693A,male,wow,20.325513869990893,20.593868823187776,SS,course and we get uh about a hundred and fifty people a year
sw02186B,female,yup,594.001179248306,594.1933253749038,A,right well the Virgin Islands are an American territory
sw02039A,male,yes,42.14078601746669,42.502473872749455,Y,Mystery too um is is that what you're referring
sw02433B,female,no,73.44054988235453,73.78260430557313,N,the Spring Creek one has a lot of weights in it or is that what your into
sw02092A,male,no,135.1565848574693,135.35124769598463,N,yeah so you call him collect
sw02294B,male,no,556.362732915222,556.5434528135725,N,do you uh you carry a firearm in when you're in there
sw02912B,male,pardon,285.22646253604404,285.56266536074827,U,yeah so you've gone yeah back to visit family
sw02549A,male,jeez,575.377612789909,576.309,Ds,uh when they uh left to go go there of all places
sw02071B,female,no,182.24071270387424,182.61568429254768,A,in a Mercedes especially not after two years
sw02474B,female,no,186.40840001228727,186.90075,D,oh you're kidding
sw02605A,male,no,25.767932935979736,26.08375,N,um-hum was it very crowded out there or
sw02253B,female,ooh,311.27268604505036,311.6771801164064,Ds,yeah well my wife's from Galveston so
sw02434A,male,wow,341.03948384636135,341.3794977432945,Ds,along with uh shooting his foot almost off he broke his leg
sw02500B,female,wow,337.54009639262637,337.9524701403568,SS,less than a mile we have six different centers to our at our
sw03075B,female,ow,57.34097213028672,57.660375,O,once every three or four years i try to get over to England because i lived there for a while
sw03656B,female,ooh,187.1510758894531,187.807625,Ds,directly behind the driver's seat
sw02598B,female,no,399.9589823168651,400.26409813093113,N,remember did you ever see American Graffiti
sw03474B,male,ooh,230.9580128319225,231.48133240588828,Ds,they did it was awful so he had to rip up all the carpet and
sw02617A,female,no,183.592875,183.98890203054944,A,and i don't think the US will stand for it i don't think he would do that
sw04289B,male,ooh,268.3485952736391,268.475,SS,and and then i have a sister in New York City
sw02173A,female,gosh,305.12981610092595,305.7244404829612,Ds,yeah they everything starts at eight
sw03607A,male,ooh,79.42120351433341,79.70591865493563,SS,they're uh no they're uh uh wood shake
sw02411A,male,huh,481.1367246178656,481.3694830492769,U,what about your kickers
sw02035B,female,yes,154.48040452895853,155.22946915362226,Y,have um have you ever been to the Science no it's called the Science
sw02386B,male,no,55.31454823336728,56.244,Ds,uh this one yeah this is five hundred
sw02422B,female,wow,110.85230156934433,111.30410361730907,SS,that it's Olympic size yes
sw03275B,male,jee,86.331,86.93543801993064,Ds,hundred dollars and she does she only earns like two hundred dollars a month because she's going to school
sw02554A,male,no,290.6008182470049,291.012776425479,A,a a little bit of background study has never made an expert in any field
sw03440B,female,ooh,200.35385430083647,200.62579668415725,Ds,like somebody doesn't die but he becomes that person
sw02150A,female,huh,90.16104501004239,90.49427123410615,U,but what if they're not guilty
sw02158A,male,yup,18.93597407651686,19.180733152658856,Y,oh for goodness sakes that's great great you a student there
sw02086A,male,no,259.9115821442268,260.21696544263585,N,you ever seen anybody kill a chicken
sw03308B,female,wow,268.79030697561427,269.46144015296267,SS,a really i mean they a lot of they've already made a lot of money on it
sw02249A,female,yup,594.8936933540544,595.1393955839245,A,i do believe everybody is starting to pay attention and take heed of what is happening
sw02314B,female,no,301.273576496233,301.68861948304874,N,equipment or to operate any type of machinery that might
sw03076B,female,absolutely,444.1109549763011,444.76546844390447,A,uh-huh well i think that also happened with Ronald Reagan
sw02396A,female,goodness,143.223195411912,143.60573238961203,Ds,firmly believe that large dogs are meant to be outside we had Danes when i was a
sw02178A,female,oh,392.6769243257069,393.44265595673005,S, 
sw02775B,male,wow,272.86980456482274,273.2308171999364,SS,there are like you know early nineteen hundreds late eighteen hundreds
sw02613A,male,no,108.82080328860646,109.24134769792349,A,that we're going to be able to uh solve much of the problem
sw03358B,male,pardon,177.96749143027236,178.2589412742618,U,was it easy to get
sw04863A,female,hm,177.148125,177.41551167876477,MS,just very minimal minimal costs you know just cover the instructor
sw04940A,female,ah,189.57975,190.2271769726794,SS,to shift so you cars become very simple
sw02410A,female,no,508.87323792660663,509.44365852237735,A,no no no not not not for the leaders
sw02113B,female,hm,276.0176329018826,276.30769708692156,MS,yeah right they just don't howl that much anymore
sw03190B,female,wow,105.76625,106.4495,SS,drove over to Orlando and spent four days at Disney
sw03160A,female,what,232.0923459999218,232.33796512447643,U,this is my first conversation through this Texas Instruments thing
sw03391A,female,ooh,217.3738699199279,217.89480645105454,SS,and um Truly Madly Deeply is a love story
sw03017B,female,ugh,332.73638918302856,333.03325,O,oh really
sw02254A,male,no,349.5992443692968,349.9121710630626,N,now is she does she like um McDonald's
sw02325B,female,pardon,163.50652400010486,163.8745,U,and she had no help
sw02039B,female,yes,189.197375,189.94062535243282,A,the sexiest actor
sw02533A,female,wow,221.12307243121435,221.68009007257305,SS,good seats and so we ended up on first base right down there on the floor
sw02248B,female,wow,119.99109467890743,120.58717061187373,SS,just about
sw03253A,female,sorry,44.57670796151963,45.09940127284081,U,really uh where you live now or
sw02116B,male,nuh,482.270476086525,482.5160684352152,A,like the Eagles a lot but uh Buddy Ryan is not one of my favorite
sw02007B,male,yes,334.81967708301113,335.3740669651786,A,yeah right the the action over the rocks and all
sw02279A,male,no,482.85665706537577,483.1232933154052,N,and you don't want to
sw03295A,male,what,214.6557181986203,214.92577891830112,U,hm how old are you
sw02495B,female,no,355.9931529260335,356.46584590847743,A,are amazing and i i don't think i could stay sane you know and
sw02078B,female,yep,28.96925,29.179307100567428,Y,because football and a lot more games
sw02901A,male,sorry,550.673278724166,551.0127411801675,O,is your
sw02190B,male,hm,491.7215741999172,491.9095486077279,MS,got several different uh areas where they're called solar lab
sw02621A,male,absolutely,406.66149345153053,407.1979305822671,A,oh yeah there's there are some really big
sw02363A,female,mhm,288.712469052283,289.1473504306901,Y,person you know where you enter your own number ID
sw02317A,female,wow,178.23476176279416,179.08129652209325,SS,yeah that's the largest one in the world they they have over six hundred balloons
sw02457A,female,no,404.92879427443296,405.5587081981733,N,when we get some just torrential down pour
sw03599B,male,wow,51.49354514783249,51.74914873570871,SS,or tomorrow of setting an all time record for most rain in a year
sw02223B,female,yep,270.5881651713913,270.83803280928896,A,ah super that sounds good
sw02078A,female,no,441.93739493517245,442.31193223195254,N,was real good to talk about that have you seen like uh Silence Of The Lambs
sw02090B,female,hm,271.6491296896183,272.0220001611825,MS,uh like dinner parties and things like
sw02714B,female,absolutely,337.1429995940382,337.90650415584616,A,see often highlighted in the military and the defense department
sw02161B,female,no,216.15346602066597,216.66186007154212,N,um-hum because that's something that doesn't go back into the soil does it
sw02309B,male,no,309.38577316291594,309.843625,A,yeah i don't believe that very often
sw02526A,female,no,89.47509888986777,89.96681759486452,A,and i mean they got and you know they're not making them like that now
sw02333A,male,no,396.32928000736933,396.59365446600583,N,they have do they really have an identity or i mean i
sw02901B,female,absolutely,267.9498305730818,268.6863966210666,A,well of course that's the best way to do it
sw02490B,female,oof,512.7870185262615,513.20725,O,true true well we have
sw02419B,male,huh,356.533914444873,356.8870867536603,MS,negotiate with the players and get them to sign a contract and if they won't sign a contract they won't draft them
